   1.0000000e+00  -5.9414955e+00   1.8486037e+01   2.1490999e+02  -3.7847645e+00  -2.5363727e+00  -5.9663389e-02
   2.0000000e+00  -5.9414955e+00   1.8486037e+01   1.4603966e+01  -3.8082177e+00  -2.6127668e+00   9.9624267e-02
   3.0000000e+00  -5.9414955e+00   1.8486037e+01  -1.4516505e+02  -3.8968708e+00  -2.6890391e+00  -1.8835560e-01
   4.0000000e+00  -5.9414955e+00   1.8486037e+01  -2.1582660e+02  -4.0776984e+00  -2.7603344e+00  -6.6105988e-01
   5.0000000e+00  -5.9414955e+00   1.8486037e+01  -2.2949122e+02  -4.2853829e+00  -2.8274386e+00  -7.8479587e-01
   6.0000000e+00  -5.9414955e+00   1.8486037e+01  -2.2576711e+02  -4.4906326e+00  -2.8989064e+00  -8.6022786e-01
   7.0000000e+00  -5.9414955e+00   1.8486037e+01  -1.7271169e+02  -4.6813709e+00  -2.9482727e+00  -7.8389576e-01
   8.0000000e+00  -5.9414955e+00   1.8486037e+01  -7.7463460e+01  -4.8990298e+00  -2.9902702e+00  -1.1340056e+00
   9.0000000e+00  -5.9414955e+00   1.8486037e+01  -8.6756776e+01  -5.1136445e+00  -3.0314139e+00  -1.2356331e+00
   1.0000000e+01  -5.9414955e+00   1.8486037e+01  -1.4150064e+02  -5.2876417e+00  -3.0716754e+00  -1.3887509e+00
   1.1000000e+01  -5.9414955e+00   1.8486037e+01  -2.0485043e+02  -5.3876537e+00  -3.1136313e+00  -1.3731231e+00
   1.2000000e+01  -5.9414955e+00   1.8486037e+01  -1.7164514e+02  -5.4733177e+00  -3.1547387e+00  -1.2646623e+00
   1.3000000e+01  -5.9414955e+00   1.8486037e+01  -8.5873987e+01  -5.6321077e+00  -3.1898818e+00  -1.0381084e+00
   1.4000000e+01  -5.9414955e+00   1.8486037e+01  -8.2856844e+01  -5.8102508e+00  -3.2203048e+00  -7.2105195e-01
   1.5000000e+01  -5.9414955e+00   1.8486037e+01  -7.1533185e+01  -5.9951996e+00  -3.2437417e+00  -7.6553560e-01
   1.6000000e+01  -5.9414955e+00   1.8486037e+01   5.4217598e+00  -6.2137949e+00  -3.2617165e+00  -9.8164341e-01
   1.7000000e+01  -5.9414955e+00   1.8486037e+01   9.6799969e+01  -6.3865229e+00  -3.2754130e+00  -9.8533889e-01
   1.8000000e+01  -5.9414955e+00   1.8486037e+01   1.9942335e+02  -6.5070347e+00  -3.2782280e+00  -9.9682757e-01
   1.9000000e+01  -5.9414955e+00   1.8486037e+01   1.6383287e+02  -6.6386087e+00  -3.2760657e+00  -8.8382482e-01
   2.0000000e+01  -5.9414955e+00   1.8486037e+01   1.3817401e+02  -6.7859056e+00  -3.2739673e+00  -5.3092081e-01
   2.1000000e+01  -5.9414955e+00   1.8486037e+01  -2.1781521e+01  -6.9601375e+00  -3.2718733e+00  -1.6139165e-01
   2.2000000e+01  -5.9414955e+00   1.8486037e+01  -8.6472031e+01  -7.1410230e+00  -3.2695707e+00   1.6921513e-01
   2.3000000e+01  -5.9414955e+00   1.8486037e+01  -5.2911013e+01  -7.2988251e+00  -3.2657892e+00   2.1204987e-01
   2.4000000e+01  -5.9414955e+00   1.8486037e+01   1.0700599e+02  -7.4219375e+00  -3.2615641e+00   5.8791699e-03
   2.5000000e+01  -5.9414955e+00   1.8486037e+01   3.9717714e+02  -7.5346553e+00  -3.2552500e+00   6.5928169e-01
   2.6000000e+01  -5.9414955e+00   1.8486037e+01   6.6526310e+02  -7.6827667e+00  -3.2479428e+00   8.2333223e-01
   2.7000000e+01  -6.0070883e+00   1.8486037e+01   6.6216544e+02  -7.8462393e+00  -3.2425888e+00   7.1168834e-01
   2.8000000e+01  -3.2476935e+00   1.8486037e+01   2.9280795e+02  -7.9613842e+00  -3.2370363e+00   1.4478269e-01
   2.9000000e+01   1.2409728e-01   1.8486037e+01  -2.0080060e+02  -7.9914435e+00  -3.2290134e+00   2.7761658e-02
   3.0000000e+01   5.8504500e-02   1.8486037e+01  -3.4911515e+02  -7.9219107e+00  -3.2133134e+00   3.1488038e-01
   3.1000000e+01   5.8504500e-02   1.8486037e+01  -4.5143901e+01  -7.7956576e+00  -3.1794962e+00   4.5875580e-01
   3.2000000e+01   5.8504500e-02   1.8486037e+01   2.4320549e+02  -7.6322978e+00  -3.1180921e+00   5.6783679e-01
   3.3000000e+01   5.8504500e-02   1.8486037e+01   5.6955335e+02  -7.4656852e+00  -3.0530389e+00   9.3606222e-01
   3.4000000e+01   5.8504500e-02   1.8486037e+01   6.8959046e+02  -7.3123732e+00  -2.9899426e+00   1.5924423e+00
   3.5000000e+01   5.8504500e-02   1.8486037e+01   3.1789723e+02  -7.1840965e+00  -2.8969880e+00   1.9445884e+00
   3.6000000e+01   5.8504500e-02   1.8486037e+01  -2.9407894e+02  -7.0143618e+00  -2.8066251e+00   1.8710967e+00
   3.7000000e+01   5.8504500e-02   1.8486037e+01  -4.8994820e+02  -6.7909407e+00  -2.7355518e+00   1.7655599e+00
   3.8000000e+01   5.8504500e-02   1.8451383e+01  -3.3075307e+02  -6.5725290e+00  -2.6702488e+00   1.6519002e+00
   3.9000000e+01   5.8504500e-02   2.0735860e+01  -1.2962865e+02  -6.3719199e+00  -2.6024721e+00   1.8299867e+00
   4.0000000e+01   5.8504500e-02   3.7236864e+01  -5.0952286e+00  -6.1716290e+00  -2.5369942e+00   1.8058470e+00
   4.1000000e+01   5.8504500e-02   3.8486037e+01   5.4975205e+01  -5.9348563e+00  -2.4829634e+00   1.6493483e+00
   4.2000000e+01   5.8504500e-02   3.8486037e+01  -5.9521833e+01  -5.6724038e+00  -2.4411531e+00   1.6310223e+00
   4.3000000e+01   5.8504500e-02   3.8486037e+01  -8.9143050e+01  -5.3927089e+00  -2.4212962e+00   1.1289452e+00
   4.4000000e+01   5.8504500e-02   3.8486037e+01  -1.7277346e+01  -5.1845923e+00  -2.4260590e+00   6.2519974e-01
   4.5000000e+01   5.8504500e-02   3.8486037e+01   7.4123467e+00  -5.0778373e+00  -2.4490004e+00   4.0497850e-01
   4.6000000e+01   5.8504500e-02   3.8486037e+01  -3.5230795e+00  -4.9898384e+00  -2.4876664e+00   4.7284716e-01
   4.7000000e+01   5.8504500e-02   3.8486037e+01  -3.3430671e+01  -4.9068724e+00  -2.5323601e+00   8.4887089e-01
   4.8000000e+01   5.8504500e-02   3.8486037e+01  -8.1507077e+01  -4.8300740e+00  -2.5787951e+00   1.0288179e+00
   4.9000000e+01   5.8504500e-02   3.8486037e+01  -1.7780456e+02  -4.7674555e+00  -2.6210493e+00   1.1424743e+00
   5.0000000e+01   5.8504500e-02   3.8486037e+01  -1.7634171e+02  -4.7280781e+00  -2.6627314e+00   9.1711494e-01
   5.1000000e+01   5.8504500e-02   3.8486037e+01   1.6590125e+02  -4.7101830e+00  -2.6991587e+00   3.5719070e-01
   5.2000000e+01   5.8504500e-02   3.8486037e+01   3.9108011e+02  -4.7035089e+00  -2.7326848e+00   2.3044911e-01
   5.3000000e+01   5.8504500e-02   3.8486037e+01   3.4330644e+02  -4.7026972e+00  -2.7658789e+00   1.2592681e-01
   5.4000000e+01   5.8504500e-02   3.8486037e+01   5.6933547e+01  -4.7105233e+00  -2.7954620e+00  -1.0191563e-01
   5.5000000e+01   5.8504500e-02   3.8486037e+01  -2.3607762e+02  -4.7047407e+00  -2.8205906e+00  -2.7275467e-01
   5.6000000e+01   5.8504500e-02   3.8486037e+01  -3.8982629e+02  -4.6687466e+00  -2.8438926e+00  -3.9376210e-01
   5.7000000e+01   5.8504500e-02   3.8486037e+01  -4.2375518e+02  -4.6261873e+00  -2.8643739e+00  -4.4112134e-01
   5.8000000e+01   5.8504500e-02   3.8486037e+01  -2.3884468e+02  -4.6089094e+00  -2.8845244e+00  -4.2105340e-01
   5.9000000e+01   5.8504500e-02   3.8486037e+01  -9.6280468e+01  -4.5774745e+00  -2.9014116e+00  -4.5573697e-01
   6.0000000e+01   5.8504500e-02   3.8486037e+01  -9.2412932e+01  -4.5196705e+00  -2.9173387e+00  -3.2374900e-01
   6.1000000e+01   5.8504500e-02   3.8486037e+01  -1.4155122e+02  -4.4718246e+00  -2.9313920e+00  -1.4893363e-01
   6.2000000e+01   5.8504500e-02   3.8486037e+01  -9.5619560e+01  -4.4052446e+00  -2.9398728e+00   1.9323931e-02
   6.3000000e+01   5.8504500e-02   3.8486037e+01  -7.1359858e+01  -4.3798822e+00  -2.9474204e+00   3.5763163e-01
   6.4000000e+01   5.8504500e-02   3.8486037e+01   1.4646978e+01  -4.4315797e+00  -2.9520138e+00   1.0076392e-01
   6.5000000e+01   5.8504500e-02   3.8486037e+01   5.9996527e+01  -4.5163426e+00  -2.9564193e+00  -1.5596992e-01
   6.6000000e+01   5.8504500e-02   3.8486037e+01   1.6883117e+02  -4.5740255e+00  -2.9647642e+00  -4.9152017e-01
   6.7000000e+01   5.8504500e-02   3.8486037e+01   9.3600705e+01  -4.6135853e+00  -2.9735233e+00  -4.8929449e-01
   6.8000000e+01   5.8504500e-02   3.8486037e+01  -2.9357308e+01  -4.5977863e+00  -2.9805384e+00  -2.0618694e-01
   6.9000000e+01   5.8504500e-02   3.8486037e+01  -1.2415142e+02  -4.5425082e+00  -2.9875302e+00  -1.9546888e-01
   7.0000000e+01   5.8504500e-02   3.8486037e+01  -7.5321758e+01  -4.4921211e+00  -2.9943782e+00  -2.3354939e-01
   7.1000000e+01   5.8504500e-02   3.8486037e+01   7.1434882e+01  -4.4781819e+00  -3.0002855e+00  -6.1719059e-01
   7.2000000e+01   5.8504500e-02   3.8486037e+01   9.9885134e+01  -4.4009205e+00  -3.0040573e+00  -7.6372390e-01
   7.3000000e+01   5.8504500e-02   3.8486037e+01   3.4848149e+00  -4.2995537e+00  -3.0014355e+00  -6.3096694e-01
   7.4000000e+01   5.8504500e-02   3.8615919e+01  -1.2605805e+02  -4.2290202e+00  -2.9979255e+00  -2.0106209e-01
   7.5000000e+01   5.8504500e-02   2.5477654e+01  -1.0128043e+02  -4.1479167e+00  -2.9944101e+00   3.6233054e-01
   7.6000000e+01   5.8504500e-02   1.8309780e+01   9.5417697e+00  -4.0987417e+00  -2.9885373e+00   6.0373990e-02
   7.7000000e+01   5.8504500e-02   1.8486037e+01   1.2672928e+02  -4.0261038e+00  -2.9741994e+00  -7.4097231e-01
   7.8000000e+01   5.8504500e-02   1.8486037e+01   1.6504170e+02  -3.9397311e+00  -2.9423345e+00  -1.2380335e+00
   7.9000000e+01   5.8504500e-02   1.8486037e+01   1.2038284e+02  -3.9164666e+00  -2.8979590e+00  -1.2348153e+00
   8.0000000e+01   5.8504500e-02   1.8486037e+01   1.1404929e+02  -3.9019271e+00  -2.8386462e+00  -9.2918192e-01
   8.1000000e+01   5.8504500e-02   1.8486037e+01   1.5602373e+02  -3.9095270e+00  -2.7681629e+00  -5.7734254e-01
   8.2000000e+01   5.8504500e-02   1.8486037e+01   1.2956477e+02  -3.9344566e+00  -2.6913634e+00  -5.0035118e-01
   8.3000000e+01   5.8504500e-02   1.8486037e+01   2.4072994e+02  -3.9525135e+00  -2.6052408e+00  -4.6175093e-01
   8.4000000e+01   5.8504500e-02   1.8486037e+01   2.6895646e+02  -3.9540715e+00  -2.5207348e+00  -7.5266193e-01
   8.5000000e+01   5.8504500e-02   1.8486037e+01   1.3480186e+02  -3.8980100e+00  -2.4232043e+00  -6.6608368e-01
